5093.5,5773
5190,5420.5
5249.5,5425.5
5331,5520.5
5529,5772
5542.5,5640.5
5525.5,5294
5625,5279
5716.5,5724.5
5694.5,5635
5700.5,5374.5
5839,5390
5803,5527
5894.5,5675
5925,5530
5928,5439
5901.5,5835
5907,5288
5983.5,6218
5952.5,5632
6052.5,6231
6053.5,6160.5
6190.5,6307
5997,5356
6032.5,5228
6013,5629
6062,5687
6063,5871
6062.5,5805.5
6074,5394.5
6091,5340.5
6132,5225
6147,5788.5
6170.5,5606
6192,5299.5
6211.5,5395.5
6242.5,5318
6198.5,5145.5
6192.5,5552
6264.5,5449.5
6257.5,5508
6224.5,5642
6261.5,5772
6237,5846.5
6324.5,5078.5
6377.5,5183.5
6339.5,5407.5
6320.5,5606.5
6292.5,5964.5
6344,5987.5
6391.5,5393.5
6334.5,6164.5
6403,6048.5
6415,5987.5
6578.5,6056
6356.5,5526
6478.5,5361.5
5814,5255
5976.5,5170.5
6068.5,5184.5
5797,5212
5934.5,5176.5
6101,5159
6239,5184.5
6056.5,5472
6123.5,5552.5
6117.5,5654
6118.5,5503.5
6067,5519.5
6150.5,5691
6273.5,5174.5
6274.5,5143
6418.5,5337
6429,5486
6409.5,5240.5
6514.5,5210.5
6469.5,5235.5
6441.5,5283
6432.5,5307
6475,5482.5
6395.5,5630
6183.5,5965.5
6169,6000
6390,5790
6456,5612.5
6443,5800
6477,5682
6483.5,5753.5
6537.5,5537.5
6530.5,5314.5
6527.5,5715.5
6542.5,5425.5
6593.5,5455.5
6614.5,5311.5
6678.5,5594.5
6528.5,5661
6581.5,5610
6614,5392
6638.5,5495
6487,5846
6558.5,5806
6538.5,5617.5
6586.5,5362.5
6530.5,5834.5
6560.5,5958
6582.5,5865.5
6668,5347.5
6627.5,5953.5
6554,6006.5
6554,6006.5
6617.5,5671.5
6634.5,5727.5
6677.5,5528.5
6599.5,5757.5
6715.5,5464
6695.5,5416
6711.5,5738
6726.5,5356
6750.5,5599.5
6745.5,5797.5
6788.5,5353.5
6678.5,5775.5
6746.5,5945
6749,5690.5
6781.5,5899.5
6819.5,5707.5
6808.5,5819.5
6786.5,5752.5
6838.5,5636
6830.5,5515.5
6870,5590.5
6830,5574
6799.5,5653.5
6787.5,5699.5
6816.5,5940.5
6829,5869.5
6887,5665.5
6865.5,5715
6836.5,5907.5
6843.5,5752
6877.5,5807.5
6921.5,5723
6933,5960.5
6907.5,5867.5
6518.5,6205.5
6593,6188.5
6629.5,6232
6707,6204
6559,6224
6675.5,6236
6796.5,6190.5
6782.5,6262.5
6832.5,6167.5
6833.5,6066.5
6844.5,6452.5
6868.5,6258.5
6902,6014
6883,6065
6929.5,6030.5
6916.5,6165.5
6904.5,6485
6996,6147
6973,6412
6975.5,6313.5
6989.5,6202.5
6917,6526.5
6970.5,6459
7022.5,6233.5
7022.5,6298
7040,6146.5
6996.5,6557.5
6952,5819.5
6692.5,5286
6756,5198.5
6852.5,5180.5
6841.5,5242.5
6842.5,5303.5
7020.5,5272.5
6881,5348
6903,5410.5
6912.5,5466.5
6909,5550
6970.5,5612.5
6964.5,5662.5
7041,5432.5
7051.5,5348.5
7027.5,5636.5
6975,5758.5
7024,5803.5
6945.5,5570.5
7007.5,5496.5
7061,5613.5
7044.5,5707.5
7040,5840.5
7034.5,5537.5
7028.5,5663.5
7089.5,5745.5
7093.5,5974.5
7114,5924.5
7129.5,6083.5
7136.5,5665.5
7123,5607
7100.5,5517
7100.5,5421
7146.5,5746
7158.5,5436.5
7182.5,5363.5
7190,5312
7244.5,5380.5
7262,5271.5
7205,5643.5
7165.5,5528.5
7193.5,5570.5
7129,5392
7102.5,5576.5
7200,5450
7094.5,5692
7147.5,5710.5
7203,5735
7298,5457.5
7356.5,5326
7310.5,5374.5
7183,5681.5
7303.5,5534.5
7042.5,6455
7371.5,5378.5
7386,5352
7344.5,5465.5
7222,5694.5
7212,5819.5
7177.5,5861.5
7192,5787
7260,5813
7261.5,5752
7283.5,5666.5
7215,5951
7194,6017
7304,5715
7254.5,5710.5
7221,5996
7185,6052
7284.5,5913
7100,6119.5
7171,6125.5
7370.5,6136.5
7350,5908.5
7322.5,5575
7376.5,5710.5
7374,5823.5
7429,5873
7140.5,6030.5
7098,6189.5
7149.5,6185.5
7127,6267.5
7067.5,6385.5
7061,6544.5
7131,6408.5
7144.5,6356
7184.5,6482
7240.5,6412
7216,6116.5
7222.5,6272
7049.5,6878
7123.5,6821.5
7251.5,6343.5
7229,6608.5
7182.5,6622.5
7292,6392
7273.5,6098
7321,6454
7310.5,6411.5
7331.5,6083
7234.5,6833.5
7235.5,7075.5
7117,7209
7268,7025
7289.5,7175
7371,6872.5
7342.5,6762
7300,6767
7387.5,6177
7402.5,6118.5
7413,6055
7393.5,5986
7371.5,5868.5
7342.5,5737.5
7376,5664
7401.5,5773
7448.5,5828.5
7513.5,5828.5
7484,5843.5
7439.5,5715
7367,5541.5
7423,5525
7480,5638
7479.5,5568.5
7497,5763
7540.5,5537
7529.5,5690
7449,5426
7439,5368.5
7547,5731
7547,5786.5
7532.5,5340
7548.5,5445
7565,5384.5
7624.5,5702.5
7646.5,5332
7712,5419.5
7667,5420
7661,5475.5
7710.5,5370
7745.5,5453.5
7664,5610.5
7659,5662.5
7774.5,5512.5
7792.5,5475
7803,5561.5
7586,5669.5
7604,5845.5
7642,5924.5
7678,5758.5
7670.5,5714.5
7795.5,5641.5
7739.5,5587
7777.5,5603.5
7668.5,5815.5
7739,5763.5
7686.5,5874
7683.5,5942.5
7715,5904
7836.5,5361.5
7870,5441
7844,5407.5
7776,5687.5
7835.5,5620
7873.5,5543
7854,5577.5
7912.5,5338.5
7912.5,5338.5
7918,5406.5
7843.5,5676
7798.5,5870
7844,5794.5
7895.5,5850
7930,5927
7921,5728
7954,5448.5
7987.5,5355
7935,5640.5
7969.5,5593
7998.5,5545
8043.5,5385
8012.5,5459
7976.5,5403
7956.5,5834
7983.5,5515
8068.5,5477
8029.5,5499
8053,5431.5
8102,5521.5
8006.5,5909
7994,5711.5
8065.5,5532.5
8141,5530
8130,5475
8104.5,5377
8098.5,5620
8040,5786.5
8071.5,5837
8124.5,5878
8186.5,5450.5
8156,5408.5
8147.5,5640
8200.5,5362.5
7391,6547.5
7422.5,6458.5
7426.5,6421
7373,6404.5
7375.5,6493
7428,6303.5
7372.5,6629
7445.5,6751
7433,6638
7119,7450
7165.5,7510
7216.5,7674.5
7204.5,7815
7389,7752.5
7407.5,7415
7488.5,7468
7481,7671.5
7575,6231.5
7557.5,6321
7546.5,6475
7612.5,6430.5
7537,6601
7561,6211
7657,6332.5
7664,6431
7524.5,6753.5
7484,7150.5
7674,6494.5
7630,6212.5
7749,6007
7650,6151.5
7687.5,6094.5
7725,6150.5
7684.5,6231.5
7732,6270
7723.5,6393
7736,6088.5
7792,5999
7798,6297.5
7795,6432.5
7855.5,6254
7858,6438.5
7887.5,6086
7917,6363
7936,6017.5
7949.5,6108
7990,6294
7957,6182.5
7957,6182.5
7858,6070
7995,6244
7959,6323.5
7890,6395.5
7541,7073
7561.5,6840
7610,6638
7643,6808.5
7616,6977.5
7587.5,7608
7642,7839.5
7643.5,7579
7657.5,7652.5
7713,6613
7663.5,6621
7766,6614.5
7764,6669.5
7818.5,6665.5
7858,6630.5
7582,6679.5
7824,6593.5
8281.5,5379
8200.5,5489
8191,5543
8255,5544.5
8295.5,5583
8312,5456.5
8351,5545.5
8382.5,5449.5
8407,5529
8248.5,5492
8448,5417.5
8331,5648
8491.5,5533
8619.5,5386
8452.5,5517
8542.5,5451
8556.5,5521
8521,5486
8519.5,5424
8620.5,5418
8030,6060
8185,5733.5
8256.5,5697
7688.5,7706
7671.5,7764.5
7723,7754.5
7716.5,7808.5
7779.5,7807
7801,7946
7779.5,7886
7857,7962.5
7722.5,7967.5
7940.5,7960
7741.5,7923.5
7887,7874.5
7886.5,7815
8053,7929
8061.5,7839
8024,7878.5
7921.5,7700.5
7958,7763.5
7981.5,7854.5
7810,7640
7964,7643
8200.5,7817
7729,7512.5
7765.5,7581
7832,7570
8115.5,6076
8163.5,5993
8073.5,6083
8074.5,6034
8155.5,6043
8173.5,5863
8231.5,5780
8219.5,5672.5
8290.5,5655
8245.5,5892.5
8166.5,5912.5
8213.5,5834.5
8303.5,5806.5
8342.5,5745
8217,5998.5
8276.5,5966
7687,7375
7743.5,7328
7673.5,7231.5
7760,7263
7735,7035.5
7647,7350
7725,7123
7683.5,7141.5
7797.5,7008
7789.5,6938.5
7842.5,6921.5
7830.5,6869.5
7901,6810
7828,6777.5
7855.5,6829
7897,6762
7849.5,7475
7940.5,7482
7932,7320
8007,7321.5
7890,7368.5
7968.5,7551
7871.5,7411.5
7941,7568
7919,7216.5
7934,6602.5
7907,7160.5
7969.5,6626.5
8053.5,7563
8068,7643.5
8115.5,7599
8021,7543.5
8061.5,7601
8252.5,7743.5
8167,7648.5
8071.5,7466.5
8200,7552
8222,7611
8252,7691
8221,7717
8272,7615
8030.5,6570
8038,6494.5
8050.5,6423.5
7992,6577
8045,6539.5
8066,6463
8054,6377.5
8066.5,6246
8127,6272.5
8099,6350
8110,6403
8113,6228
8029,6727
8036,6671.5
8117,6537
8047.5,6819.5
8079.5,6768.5
8172,6538.5
8146,6477.5
8381,5810
8320,5859
8359,5777
8327.5,5928
8396.5,5882
8355,5887
8210,6141
8211,6095.5
8294.5,6062
8266,6162
8253.5,6113
8303.5,6168
8347.5,6055.5
8312,6129
8223,6258.5
8256.5,6193
8228.5,6215
8228.5,6215
8218,6345.5
8216.5,6299.5
8205,6387
8228,6493.5
8256.5,6456.5
8208,6451.5
8310,6397
8335.5,6336.5
8374.5,6381.5
8345,6381
8241.5,6610
8298,6507
8409,6309
8448,5647.5
8496,5610.5
8493.5,5750
8625,5511
8540,5725
8573,5783.5
8618.5,5699.5
8623,5770
8662,5644.5
8682.5,5598
8673.5,5540
8735.5,5528
8848.5,5461
8789,5523.5
8841,5512
8810.5,5581
8006,7195.5
7958,7154
8004.5,7269
8055.5,7252
8110.5,7298
8066,7379
8256.5,7529
8200.5,7501
8385.5,6340.5
8412.5,6264.5
8411.5,6211
8418.5,6116
8427.5,6066.5
8441,6012
8416.5,5954.5
8454,5883.5
8508,5885.5
8483.5,5943.5
8529.5,6015
8599.5,6058
8540.5,6086.5
7970,7099
8042,7059
8003,7069
8008,7000
7991,6936
8044.5,6920
8087,7038
8107.5,6887.5
8096.5,7129.5
8120.5,7208.5
8108.5,6972
8096,7173
8169,6904.5
8026,6881
8152,7114
8204,7097
8125,6808
8215.5,7038.5
8209.5,6832.5
8178.5,7140
8257.5,6950.5
8214,7232
8269,6774.5
8282.5,6716.5
8233.5,6733.5
8277,6660
8159.5,6773
8235.5,6792.5
8305,6917.5
8340,6970
8346,7080.5
8349.5,7029.5
8449.5,7069
8276,7377
8225.5,7384.5
8342.5,7781
8383,7695.5
8287,7339
8374.5,7744.5
8445.5,7687
8412,7470.5
8341.5,7400
8351.5,7333.5
8281.5,7244
8372,7240.5
8398,7308
8371,7482
8400,7540.5
8331,6576
8354.5,6530
8344,6475.5
8346.5,6635
8405.5,6446
8428.5,7609
8480.5,7633
8504,7585.5
8519.5,7646
8593,7555
8642.5,7626
8658,7538.5
8718.5,7572
8699.5,7694
8484.5,7440
8467.5,7390
8463,7286
8497,7333.5
8457,7470
8515.5,7419.5
8323.5,6796
8429,6720
8423,6648
8399,6554
8382,6597.5
8350,6757
8409,6762
8431,6500
8466.5,6975
8491,6885
8522,6959
8508,7002.5
8529,6900.5
8457,6231
8483,6319
8565,6347
8577,6203
8634.5,6215
8608,6265
8681,6175
8757,6162
8735,6239
8502.5,6438
8473.5,6182.5
8527.5,6246.5
8462,6287
8520,6358.5
8540.5,6188
8580,6239
8578,6298
8635,6171
8696.5,6269
8721.5,6176.5
8768.5,6119
8803,6161.5
8592.5,6160
8528,6304.5
8651,6266.5
8720,6224.5
8750.5,6267.5
8685,5971
8715,5910.5
8693.5,5801
8712.5,5753
8682.5,6065
8735,6057
8752.5,5834
8776,5763
8801,5691
8650.5,5951.5
8683,5872
8775,5725.5
8713,6015
8485,6738.5
8485,6738.5
8532,6777
8618,6722.5
8610,6520
8631,6467.5
8574.5,6423
8734,6494.5
8578,6593
8578.5,6684
8625,6608.5
8556.5,6727.5
8745.5,6633.5
8750.5,6720
8582.5,6874
8507,7152.5
8566.5,7327
8579.5,7072
8567.5,7169.5
8611,7385.5
8637,7303.5
8622.5,7151.5
8614,6935.5
8651,7026
8695,7071.5
8735,7149.5
8678,7219.5
8696,7280
8947.5,7057
8917,7101.5
8854,7167.5
8783,6980
8725.5,6903.5
8668,6925
8728.5,6971
8760.5,6827
8791,6894
8867,6957.5
8930,6907
8682.5,6961
8765,6869
8911,6939
8803,6617
8864.5,6661
8863,6774
8924.5,6699
8869,6584.5
8924,6594
9039.5,6723
8829,6650
8895.5,6646
8874,6732.5
8947,6621.5
9072,6686
8968,6688
8790.5,6431
8843,6399
8882,6322
8910,6399.5
8846.5,6486
8920.5,6492
8999,6556.5
9029,6603.5
8989,6461.5
9040.5,6423
9085.5,6488
9165.5,6372.5
9186.5,6491
9114,6386
8818,6357
8896,6357.5
8917,6434
8909,6526.5
9000,6508
8992,6408
9071.5,6403
9106,6444
8954,6550
9151,6444
8781,6040.5
8835,6041.5
8855,6144.5
8888,6105
8832,5985.5
8878,6241
8900,6194.5
8937,6159.5
8963,6078
8854.5,5928
8895,5966
8892,5880
8843.5,5871
8851.5,5774
9037,6063.5
8951,5845.5
8921,5781.5
9041,6174
8892,5744.5
8929,6053.5
8975,6130.5
9004.5,6087
9055,6289.5
9128,6304.5
9134,6240
9145,6112
9083,6078
9091,6305
9109.5,6145
9178.5,6142
9172,6209.5
9178,6306
9242,6324.5
9260,6227.5
9131,6037
9199,6263
9286,6320
9297,6254
8947.5,5692
9029,5682
8967,5630.5
9006.5,5754
9001,5944
9016,5863.5
8954,5897
8953,5738.5
8999,5812
8993,5693
9058.5,5603
9006,5566.5
9044,5940.5
9045.5,5888.5
9024,5626
9107.5,5745
9116,5689.5
9062,5745.5
9067.5,5686.5
9166.5,5816
9205,5759
9112,5555
9067,5530.5
9167,5555
9136,5875
9128,5785.5
9159.5,5686
9160.5,5740
9234,5791
9189.5,5898
9152,5938.5
9103,5839
9278,5732.5
9271,5957
9218.5,5985
9290,5895.5
9239,5927
9241.5,5589
9176,5501.5
9303,5790
9283,5657
9176,5501.5
9227,5508.5
9262,5467
9224.5,6100
9273.5,6115
9265,6056.5
9318,6333
9309,6172.5
9312.5,5460
9300,5521.5
9336,5622
9403.5,5736
9372,5789
9370,5517.5
9206,5697
9278.5,5606
9321,5567
9365,5673
9338,5754
9395.5,5598
9424,5670.5
9438,5558.5
9371,5460.5
9377,5405.5
9455,5452
9458.5,5397
9535,5507.5
9258,5696
9342.5,5703
9478,5529.5
9439,5630
9434,5778
9484,5688
9507.5,5585
9584,5557.5
9519,5855.5
9490.5,5743
9556,5743.5
9568,5672.5
9632.5,5600
9545.5,5799
9477,5836
9521.5,5698
9556,5595
9678,5538
9768,5461.5
9769,5528
8708,7357
8736,7448.5
8760,7501.5
8800.5,7456
8804,7346.5
8690.5,7401
8757,7338.5
8863.5,7311.5
8872,7362
9382,6213
9444,6168
9366,6148
9332,6067.5
9371,6032
9389,5983.5
9431.5,6032.5
9444.5,5967
9458,6112
9404,6103.5
9342.5,6116
9409,6183
9482,6161
9489,6249
9550,6119
9551,6209
9584,5637.5
9519,6167
9514,6289
9560.5,6004
9614,6081
9573,6052
9591,6270.5
9384,6401.5
9368,6462.5
9614,6123.5
9609.5,6183
9633.5,5899
9608.5,5966
9633,5787
9656,5650.5
9947,5509
9675,5580
9620,5675
9647,5722.5
9724.5,5619
9720,5711
9758,5658
9772,5714
9838.5,5692
9854.5,5629
9905,5645
9687,5737
9702.5,5667
9804.5,5647
9993.5,5587
10003,5653.5
9720,5810.5
9702.5,5861
9660.5,5843.5
9768,5781.5
10053.5,5616
9995,5716
9845.5,5790
9816,5753.5
9962,5720.5
10064,5664
9663.5,5922.5
9720.5,5912
9766,5860
10046,5724.5
10045,5780
10055.5,5836
9988.5,5836
9931,5827
9921,5751
9990.5,5776
9940.5,5782
9907,5869
9973,5906
9870,5835.5
9850,5889
9769,5952
9894,5958.5
9663.5,6027
9677.5,5983
9780,5905
9827.5,5953
9898,5912
9944,5883
9779,6034
9665.5,6082
9952.5,5951
9855.5,6074
9916,6072
9799,5993
9832.5,6035
9996,5953
10118.5,5918.5
10062,5995.5
9773,6077.5
9727,6098.5
9674,6135.5
10122.5,5972
10109,6020.5
10099,6088
10041,6059.5
9584,6315
9636,6276
9674.5,6228
9689,6174
9740,6197
9771,6126
9855.5,6131
9640,6205
9777,6174
9364,6510
9466,6468.5
9509.5,6371
10088,6062
9896,6141
9814,6155
9661.5,6312
10034,6156.5
10120,6152
9984,6239
9898.5,6227
10052,6206
9840,6240
9752,6309.5
9819,6302
9933,6269
10109,6189.5
10066,6242
10013,6254
9880.5,6287
9972,6310
10134.5,6236
10112,6310.5
10189.5,6210
10242.5,6227
10202,6294.5
10338,6171.5
10250,6367
10297.5,6302
10167.5,6363.5
10150,6436.5
10368,6219
10418.5,6211
10411,6270
10300.5,6373
10432,6327.5
10384.5,6437
10316,6514
10363.5,6537
10452.5,6465
10501.5,6376
10109.5,6453
10127.5,6380
10348.5,6362
10680,6503.5
10552.5,6343.5
10575,6399
10630.5,6459.5
10670.5,6543
6543,6543
6543,6543
9465.5,6383
9410,6499.5
9550.5,6457
9589.5,6493
9641.5,6439
9674,6562.5
9724,6571
9633,6543
9709.5,6413
9769,6395.5
9722,6441.5
9913,6322.5
9856,6335.5
9732.5,6378.5
9790.5,6429.5
9831,6478
9883,6462
9882.5,6524
9944.5,6416
9988,6371
9809,6365.5
9837.5,6427
9871.5,6375.5
9919.5,6494
9291.5,6590
9221,6652
9253,6558.5
9275,6732
9273.5,6663.5
9416,6647.5
9390.5,6724.5
9996.5,6608.5
9876.5,6594
9805,6598
9620,6650.5
9496,6686.5
9311,6690
9372,6667
9344,6709.5
9494,6744.5
9823,6625.5
9676,6694.5
9829.5,6678.5
10223,6590
10225,6657.5
10173,6675
10145,6747.5
10218,6727
10139,6697
10235,6620.5
10293,6647.5
10345,6621
10348,6673
10508,6691
10547.5,6661
10461,6659
10406.5,6655.5
10410.5,6722
10484,6744
10336.5,6773
10087.5,6793
10093,6875.5
10179,6864.5
10102.5,6830
10099.5,6925.5
10187.5,6937
10253,6833
10264,6893
10221,6904
10329,6878.5
10390,6839.5
10439.5,6933
10344.5,6930
10459.5,6883
10385,6994
10421.5,6972
10442.5,7029.5
9006,6948
9045,6903.5
9056,6831.5
9132.5,6762
9102,6889.5
9218,6819
9190,6861
9186,6786.5
9539,6861.5
9555,6955.5
9597,6890.5
9744,6712
9819,6745
9819,6745
9680,6788
9790,6727
9700.5,6742.5
9771,6807
9734.5,6789.5
9915.5,6835.5
9650.5,6844
9882.5,6833.5
9864.5,6892
9816.5,6863.5
9704.5,6864
9689,6916.5
9647,6901.5
9754.5,6896.5
9754,6851
9995,6898
9937.5,6884.5
10383.5,7068
10389,7121.5
10294,7145.5
10292,7065
10247.5,7020
10322,7107
10247.5,7086
10192.5,7118
10133,7126
10184,7067.5
10124.5,7074.5
10119,7280
10088,7209
10112,7313
10110.5,7402
10044.5,6974.5
9948,6962
9874.5,6980
9715,6959.5
9664.5,6990
9984.5,6935.5
9902,6955
9892.5,7049.5
9797,7028
9812.5,6988.5
9861,7013
9973,7014
9751.5,7009
9936,7052
10017.5,6998.5
10069,7121
10052.5,7198.5
10038.5,7092.5
9969,7293
9896,7294
9979,7344.5
10019,7309.5
9970,7108.5
9909.5,7131.5
9893.5,7234
9953,7238.5
9959.5,7188
9925,7270
9801.5,7151
9852,7195.5
9843,7284.5
9910,7360
9822.5,7359.5
9823.5,7422
9894,7476.5
9886,7387.5
9873.5,7534
9734.5,7628
9664.5,7411
9717,7367.5
9703,7312.5
9586,7411
9624.5,7323
9695,7584
9599,7567.5
9585.5,7497
9693.5,7448
9597,7440
9652.5,7583
9557.5,7590
9547,7518
9661.5,7337
9588,7350.5
9738,7237
9532,7351.5
9798.5,7088
9704,7098.5
9629,7115
9580,7128
9619,7170
9715.5,7276.5
9795,7195
9686.5,7235
9594,7206
9618,7003
9470,6878.5
9470.5,6824.5
9409.5,6811
9349,6822.5
9313.5,6884
9246.5,6893.5
9381,7030.5
9470,7083.5
9258,7056
9216,7017
9341.5,6941
9394,6966
9449,7016.5
9371,6906
9432,6975
9198,6957
9140.5,7013
9051,6989
9154,6969
9115,7033
9083,6972
9160.5,7111
9077,7134.5
9118,7129
9271,7196.5
9370.5,7147.5
9429,7143
8888,7509.5
8930,7554.5
8963,7480.5
8926,7391
8981,7314
9011,7251.5
8933,7274.5
9118,7311
9120,7247
9013.5,7458
9027,7370.5
8953,7349
8959,7428
8987,7291
9053,7264
9002,7217
9157,7203
9035,7412.5
9185,7235.5
9470.5,7194
9399,7205
9441,7254
9468.5,7313
9396,7361
9242,7349
9292,7340
9330.5,7375
9491.5,7236
9478.5,7363
9386,7401
9256,7435.5
9309,7428
9479,7460.5
9441,7384
9347.5,7454
8857.5,7658
9133,7527
8890,7743
9495,7522
9471.5,7848
9448.5,7545.5
8950.5,7759
8955,7820
9007,7843.5
9079.5,7797.5
9048,7757.5
8958,7683.5
9008,7659.5
9076.5,7695
9123,7611
9395.5,7520
9452.5,7687
9376.5,7569
9166,7662.5
9284,7546
9268.5,7602
9200,7573.5
9224,7794.5
9237.5,7673
9304,7875
9306,7774.5
9321.5,7711
9384.5,7673
9391,7727
9400.5,7865.5
9348.5,7898
9359,7779
9103,7644
9227.5,7630
9281,7505.5
9283,7660.5
9312,7572.5
9264,7866.5
9444,7826
9323,7831
9365,7824.5